Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
22/12/2015 04:35:06 PM,"106,388324","100,140906","103,033615","102,660031","96,849875","99,354829","95,947357","105,108176","92,879162","104,150807","100,073470","98,764603","103,409966","97,575222","94,202322","100,361878","96,652238","97,126034","96,409312","101,192921","95,909329","107,965531","96,656229","99,744728","107,909406","100,466550","97,596598","104,822882","105,104529","107,886521","102,484929","104,601077","109,155035","100,244534","99,167380","96,258009","100,006396","99,385722","91,296187","92,563876","94,236576","95,186724","100,373424","95,086799","103,153604","107,707403","95,322142","90,006310","108,070473","92,712568","99,248416",Normal
22/12/2015 04:35:07 PM,"97,042143","99,954405","99,084017","101,808305","103,659778","95,741689","104,284878","107,181840","109,558030","101,864211","101,930832","94,351663","105,208664","91,818491","98,599879","103,973870","92,329095","106,398071","96,923038","105,214327","89,833504","94,809465","92,969288","109,495927","98,288096","97,566523","104,615074","94,158956","98,219148","101,698627","99,631136","90,820917","101,966553","112,957334","93,603513","100,595291","107,068943","104,058124","107,719144","94,329095","112,858481","102,674980","108,490367","94,848494","97,121722","93,233439","91,729508","101,864691","103,532220","105,304222","103,896487",Normal
22/12/2015 04:35:08 PM,"102,735487","105,429478","102,672528","108,805941","99,015391","96,205147","99,657768","94,749067","96,794175","101,100947","99,226548","97,545968","102,758401","107,473655","95,679140","84,528554","113,642499","107,246462","105,265349","107,132681","97,508678","99,862220","97,930661","95,735560","99,405422","99,091652","104,476176","100,458357","91,350873","101,662455","98,898695","104,646416","103,859540","95,803558","107,809703","101,698080","95,234678","103,555911","106,192470","99,753802","102,640629","105,247161","106,030792","101,543642","97,179721","93,009448","99,603417","96,854054","100,760682","97,143587","96,526601",Normal
22/12/2015 04:35:09 PM,"98,989037","102,373491","104,438277","99,998432","97,677095","95,106296","100,143878","95,138509","98,674675","105,161947","103,569387","94,345063","109,484444","93,203994","100,063272","97,763878","93,182979","99,434147","100,741015","93,737944","105,050654","95,113576","95,475110","91,341712","93,406720","93,065148","106,267670","102,597322","98,926064","94,832573","104,744520","105,292337","105,365399","97,855957","98,846484","109,250223","94,355678","93,756657","95,567052","101,748634","103,139573","102,408261","102,126793","99,868055","105,153098","105,826097","102,873512","89,951738","92,832375","99,179866","109,641094",Normal
22/12/2015 04:35:10 PM,"98,911594","99,874865","98,396662","94,090629","100,221794","98,637950","99,074512","97,748733","95,486728","109,617567","100,495072","99,370903","108,175036","97,058300","100,135886","99,886779","100,907295","97,746659","96,486365","94,748079","92,080522","92,758220","104,603752","98,597809","99,030724","95,062748","97,795952","102,214267","102,267382","104,759110","95,732009","102,808817","103,340747","96,123155","83,894163","100,340632","97,002638","100,638163","95,608873","105,294659","99,856538","102,431157","99,918730","103,812583","93,344133","105,007420","100,193256","99,199059","91,639661","104,321585","100,023080",Normal
22/12/2015 04:35:11 PM,"105,493884","104,088831","108,976057","102,247370","91,271463","106,168621","106,060646","96,219980","113,491644","95,234798","97,387926","94,634543","102,205179","104,539899","96,893341","99,018532","91,139861","111,298010","100,088209","96,098696","94,115401","98,538123","102,565317","103,946112","102,661189","102,491324","93,886334","101,843982","91,966871","99,634091","98,295233","92,204563","110,314165","96,796220","100,999743","100,050042","101,687332","102,369190","92,525220","107,380183","88,512159","95,948383","103,683210","98,789683","99,183634","96,915363","103,031935","99,059299","97,195266","103,856017","102,805719",Normal
22/12/2015 04:35:12 PM,"104,127082","106,951038","101,150354","110,430235","102,473528","95,974524","93,802060","101,119634","101,210353","105,390627","97,165933","95,755477","95,807097","103,230227","98,147433","107,285509","90,014763","103,605809","106,894556","92,487877","100,779593","95,311067","94,237778","95,364285","103,812553","100,148359","96,949227","102,994564","95,574488","103,463662","97,389251","103,413264","100,830034","104,368019","102,767530","102,141993","106,118539","99,348497","104,606894","101,388436","98,673282","100,464423","101,846970","98,951706","104,786273","83,815032","105,775067","98,424162","103,175515","102,369731","100,095068",Normal
22/12/2015 04:35:13 PM,"104,067548","102,789052","102,488715","94,926203","101,917175","100,942379","103,039202","90,267374","95,745125","99,568915","104,054569","93,456579","93,450062","94,459127","98,845755","94,380494","100,489132","101,281623","101,468933","99,686257","99,420144","96,541858","96,378893","93,349498","107,809704","96,547360","98,591847","100,903719","93,847058","100,153432","105,469473","105,035984","99,965193","102,831620","97,892839","95,252988","99,567455","101,894638","98,347946","97,784034","100,379736","98,349448","107,113129","103,828765","96,457936","100,404436","102,856393","100,253344","99,969987","105,147411","105,093190",Normal
22/12/2015 04:35:14 PM,"106,527394","100,051763","103,329621","98,192686","97,953458","96,716553","105,506651","94,410362","104,319618","99,351635","96,731290","99,232497","98,063091","103,412446","104,049230","96,894204","100,871838","106,817730","102,964754","103,000582","102,972332","110,030525","98,096513","101,144637","102,601174","106,621389","108,336058","92,685359","103,933586","101,395592","101,427471","97,138968","96,752140","104,377047","93,220535","91,372452","92,770606","99,560029","97,981150","105,195087","95,885811","99,025169","99,331405","98,139462","92,332322","92,412511","99,229736","91,770167","102,891201","102,045233","94,685778",Normal
22/12/2015 04:35:15 PM,"100,105019","93,440819","102,107933","102,082230","105,029623","98,698455","103,581700","107,695986","103,845679","92,317347","104,577015","95,667761","103,766067","101,448922","99,257853","90,420655","106,307495","101,509653","96,238827","99,892909","93,856366","102,124481","99,637974","92,681564","101,384566","93,900346","110,975060","102,534778","108,364313","99,561359","94,675030","102,205669","98,718630","106,711358","99,483465","98,439490","93,834586","88,766245","94,385925","96,926793","95,842234","99,441039","105,005508","92,802048","108,534248","95,861503","97,278412","104,535747","92,683218","107,237664","107,859238",Normal
22/12/2015 04:35:16 PM,"103,409765","94,674432","104,194703","99,730476","94,362520","92,449794","111,623495","95,358900","99,061365","98,576053","106,113559","104,533921","109,133235","111,665178","104,123509","107,551433","101,997734","97,471897","105,132097","97,329392","98,375107","104,657348","105,031891","101,533463","97,768524","98,192048","101,723312","101,423733","98,951504","101,123123","95,177468","98,233961","96,343877","105,536775","97,591473","105,360495","100,941407","93,445543","109,059869","92,021927","98,303740","96,700321","98,371371","104,237735","103,996477","100,905962","103,854023","101,742660","100,221998","91,446080","101,158594",Normal
22/12/2015 04:35:17 PM,"98,448666","98,473876","96,913734","95,088482","105,639545","98,897309","97,355266","106,217141","104,203034","95,013675","91,656431","102,029251","102,087235","102,019702","102,929065","98,768549","99,250946","100,400799","111,590511","105,632289","105,975927","104,123298","103,453912","98,296885","96,691298","97,471719","100,046953","92,751258","102,657652","105,000383","109,367076","104,426885","103,386060","94,957551","95,122140","106,167759","104,976272","104,874922","95,136195","104,695058","103,857644","103,758333","109,467482","96,614295","104,151844","101,578217","101,376572","105,788853","105,476907","99,702166","103,292294",Normal
22/12/2015 04:35:18 PM,"101,620832","96,952439","97,208491","105,609289","100,772468","99,031473","104,786524","101,776691","95,873540","97,680728","105,664632","99,650741","105,843614","99,293791","102,857653","97,807956","95,251999","105,193271","96,042662","100,702782","94,035519","99,495695","100,256960","102,472332","104,851243","103,075188","98,250461","106,898676","102,527597","93,668852","105,416089","98,432467","95,438419","97,380907","94,680875","90,603076","109,078710","98,778099","100,120831","106,619559","106,278771","94,954420","99,190768","100,334433","99,553452","107,906574","95,696167","96,801991","107,259434","99,489671","96,308123",Normal
22/12/2015 04:35:19 PM,"99,349285","99,065143","94,499229","111,600204","98,317237","102,701440","99,469547","90,953661","97,535409","94,509068","110,302113","96,012573","98,773463","95,717490","106,939230","99,737587","107,495060","90,039072","94,090530","101,714915","107,384561","97,801408","98,696756","93,080856","104,755352","100,240818","104,123452","102,669188","107,768985","92,535388","104,207751","97,099413","100,368961","100,607414","100,781179","103,330397","94,087996","100,948455","101,079849","95,890942","100,854815","93,506860","91,905325","96,867431","103,203135","98,136317","106,510911","101,725936","93,730164","98,905146","101,686215",Normal
22/12/2015 04:35:20 PM,"100,484980","100,283250","102,197506","100,980657","99,900632","101,116405","106,167030","103,176646","89,948917","97,755458","101,260019","101,902602","103,113846","96,278783","94,403046","103,181179","104,644256","98,559846","100,877711","105,771174","94,662915","101,244673","91,133230","106,490816","94,614936","99,459174","110,942907","93,098258","96,737235","102,129323","100,061235","99,803517","102,797735","118,639167","104,515109","89,076010","100,698872","99,981716","98,006644","109,804116","97,163106","96,073986","100,388526","95,137491","87,548056","95,118487","101,310816","90,231747","98,240388","102,487144","95,160050",Normal
22/12/2015 04:35:21 PM,"102,975785","102,648464","103,894683","95,479659","99,463676","94,008039","99,961555","99,411663","93,380245","97,969448","102,995421","103,453504","104,116784","95,871155","97,634084","101,736817","93,768353","106,915287","104,377525","99,383790","104,246908","100,842254","106,459988","99,084828","103,615479","90,778916","108,929254","95,913874","98,900605","107,202871","107,542366","93,291739","100,751619","103,862001","102,307719","102,295903","94,850775","95,873509","96,995546","102,915262","98,188077","104,416976","103,823009","90,506391","97,813530","104,586460","103,264567","95,407924","98,296015","101,069980","105,878222",Normal
22/12/2015 04:35:22 PM,"95,908897","99,647506","102,288864","92,255197","106,101414","105,420991","98,060621","97,722665","109,038154","100,483775","105,185027","100,713442","90,102029","106,855494","108,816494","113,239421","100,189819","97,440658","99,543052","110,301070","98,135207","97,155973","97,764517","103,817613","103,251918","104,325172","105,689883","97,179740","98,296157","108,463723","94,482976","99,307090","95,520426","100,533444","91,360011","101,996797","95,506867","97,664608","98,153693","102,169810","100,497670","101,695793","108,143406","101,695828","104,737849","101,885353","98,039907","92,714271","96,868176","104,124101","93,550958",Normal
22/12/2015 04:35:23 PM,"110,461936","102,432508","108,372462","101,289880","94,616604","101,051515","106,530361","101,224785","108,207143","91,926251","98,622588","108,018509","97,932806","100,089850","98,713417","102,269679","100,720261","107,730543","94,733968","97,760925","94,275459","100,649239","107,774201","104,799377","94,430956","98,910871","105,616513","97,176183","100,376836","93,877949","103,764838","101,810464","103,494725","103,366374","103,077390","91,380100","95,083441","101,644747","102,826667","97,416570","101,090151","91,083790","95,019243","83,030427","93,020477","98,184340","105,653576","100,874394","104,538850","94,080635","100,770867",Normal
22/12/2015 04:35:24 PM,"94,969913","100,322372","99,972020","105,519387","96,187404","100,991968","97,542190","102,373167","100,328943","92,772409","100,911401","102,298187","104,748502","102,826236","85,924382","97,673773","98,271732","107,073719","99,457079","109,989741","97,515505","96,468351","100,980546","94,212775","102,702284","100,578305","104,161549","101,465251","112,521584","97,985631","97,783632","104,349796","99,573301","96,984430","103,862370","105,000231","98,328694","102,154981","98,264714","105,086444","102,174796","102,986368","91,277889","106,491724","98,332734","100,158802","92,073209","94,052822","114,357377","111,461058","98,057869",Normal
22/12/2015 04:35:25 PM,"93,929057","90,122667","103,343708","102,375839","105,181514","99,954088","92,936371","103,537959","108,314657","101,809571","93,429002","104,568036","101,372342","107,571238","98,985158","97,193216","103,859252","99,672354","102,990461","95,126324","102,724646","99,142710","110,126421","104,411288","94,752268","96,257184","99,763547","95,118241","100,154056","92,603924","98,755533","101,244784","85,636439","101,312128","106,968484","108,719180","95,588605","110,942047","108,127728","92,378109","97,803201","99,757460","102,483566","105,160080","101,598310","98,109832","108,377487","97,388211","94,431427","98,045139","92,186861",Normal
22/12/2015 04:35:26 PM,"105,790554","95,303323","94,541496","99,987981","97,022325","97,411213","97,415766","105,891264","99,199628","96,012809","100,693175","100,667827","94,017425","88,207679","100,674698","98,036205","104,158666","97,157303","97,964841","102,587425","99,965730","98,323583","103,031608","92,874666","87,853535","95,470856","96,317259","105,640684","95,726447","97,246942","103,628946","92,836992","95,083242","104,773311","95,250561","99,687598","112,394230","97,611289","96,114807","98,301048","102,646456","97,913087","102,328850","95,452489","96,078616","103,460181","90,305803","99,555219","102,123840","101,433782","95,323206",Normal
22/12/2015 04:35:27 PM,"103,958313","99,279562","98,064501","97,053642","104,502665","101,089012","103,095165","102,040680","98,782948","105,372649","102,490560","103,378322","87,849388","106,394369","86,914434","92,490815","99,047572","98,563206","103,036275","96,787339","105,592347","93,655637","92,839902","93,149311","99,199488","107,496439","99,895930","105,229017","94,227514","105,614240","99,282212","106,761356","107,005661","99,855022","99,716987","100,704999","97,701621","108,353196","103,770534","96,334184","102,251186","98,790100","92,944640","107,941265","100,036876","108,439697","93,116891","97,537757","101,477662","98,968792","102,247969",Normal
22/12/2015 04:35:28 PM,"103,120599","93,951526","103,477689","94,539182","108,497180","102,377942","106,960194","93,121830","100,282553","101,126349","102,580815","96,016094","98,171096","100,276985","106,669678","100,199321","98,595654","113,323072","105,823554","105,597831","107,178700","88,244209","96,927923","109,819996","101,289074","91,133807","102,111698","103,096587","106,263225","99,935541","97,826501","107,180793","107,421609","96,217234","102,837621","107,395581","104,938891","95,697926","91,218006","93,455336","98,024536","93,331855","98,352012","110,303996","101,928425","96,372549","101,259151","92,994225","101,584918","100,405333","95,517215",Normal
22/12/2015 04:35:29 PM,"103,141728","102,999644","104,245511","104,173757","97,991025","91,265522","100,555647","97,631773","99,375392","103,033811","105,327124","97,708008","99,642072","102,175242","96,431438","103,917341","107,494792","109,372122","101,201153","97,608837","94,084847","95,304684","99,154325","105,559267","99,424646","94,729005","92,731831","100,221209","95,703727","98,130630","97,524212","100,562836","102,630556","99,610630","97,362232","94,368340","96,702362","102,443001","96,115375","104,314937","91,402545","100,866204","98,576233","98,633418","101,509862","102,104457","97,346219","107,805536","106,664986","97,325447","96,654147",Normal
22/12/2015 04:35:30 PM,"99,938766","107,653754","98,530165","104,568858","103,406812","97,306196","106,590985","114,715242","98,924018","107,053462","96,125989","101,746818","95,580385","95,857984","101,642816","96,933182","104,664194","100,626955","99,860261","101,454356","93,718654","109,020523","95,631086","110,368321","114,335534","107,402461","99,235246","104,687238","103,317935","102,725429","90,068271","96,240292","103,920345","98,402117","102,759549","94,494613","111,166203","100,889363","95,918539","101,705692","95,575317","93,662242","104,115600","102,054852","97,996285","92,351217","98,358341","100,151974","101,866465","101,029015","101,866723",Normal
22/12/2015 04:35:31 PM,"95,513728","106,093809","99,642004","92,271351","94,231539","98,725265","93,209125","103,622455","105,716991","98,451446","97,336966","101,710497","100,715425","96,224378","98,870092","95,963100","100,361802","96,959232","104,146720","96,747290","93,476031","98,451591","98,114696","98,148930","101,894256","103,203732","95,870338","98,620261","96,601543","96,024740","103,816018","97,341910","96,108530","93,214363","99,879868","95,803082","101,695325","99,370672","94,480432","104,023458","107,837977","98,249970","97,931472","100,681348","95,854736","94,637201","97,344548","107,850503","89,318510","102,900484","104,574208",Normal
22/12/2015 04:35:32 PM,"100,379023","98,932786","92,410631","107,949195","103,773666","101,280853","97,783683","111,846437","100,750678","97,127566","109,477537","102,538059","102,531934","102,444229","93,558243","107,579726","91,853955","100,585205","95,719496","104,686126","95,504020","103,879841","93,165304","100,512143","100,735709","98,372687","105,069206","96,377556","93,666536","107,964892","94,966850","98,982388","98,699278","97,142239","95,767726","100,185411","104,184659","99,971708","101,417363","98,608500","91,532142","98,256448","97,822446","107,568080","101,980754","102,812788","96,084623","94,415979","92,815877","87,991330","103,303883",Normal
22/12/2015 04:35:33 PM,"96,614191","107,453631","98,214854","102,870356","100,997120","105,966555","98,557124","106,977170","103,562409","104,358513","99,248358","105,501964","103,353436","111,922989","94,647459","92,867584","101,720001","101,219135","95,226451","96,721244","105,521073","89,377774","100,028606","102,636774","102,147957","106,232982","97,251458","105,950548","103,025998","100,036425","109,292047","101,393342","106,176833","93,035936","96,193789","100,172079","97,044612","96,886925","99,449064","104,925398","106,587611","103,849547","100,573132","93,036838","101,695761","99,647996","101,584887","97,696518","94,665296","98,357261","99,767115",Normal
22/12/2015 04:35:34 PM,"104,875599","100,743337","104,451916","106,997973","102,365191","96,141296","99,427203","101,209010","105,156903","102,547568","101,000169","92,875144","88,220405","105,016567","95,324586","89,660908","103,490417","93,783206","98,667139","108,417074","102,801810","94,958570","101,187060","99,939022","97,793405","102,234301","101,641102","101,587714","96,846276","97,991029","98,561937","98,477574","102,129576","93,816026","106,246447","97,233549","104,882203","104,519523","88,605861","100,385709","91,357095","100,198721","93,109444","98,863152","101,450135","94,454168","99,757191","100,010406","96,257170","98,167102","101,088195",Normal
22/12/2015 04:35:35 PM,"99,264713","98,314570","102,876025","93,289361","96,772140","97,510191","100,420472","101,507035","101,940929","99,063348","99,664950","95,127737","93,428575","106,327615","105,428360","94,235490","86,227392","100,400206","97,540603","95,020014","97,274862","93,227552","94,979453","96,269320","104,647395","101,163300","96,499899","96,579712","102,127128","102,934246","106,547199","95,708062","100,324742","94,295278","95,017907","98,497598","101,674445","95,786925","109,977677","97,639268","96,134249","103,529955","109,503910","104,596989","100,572478","100,043808","104,424170","107,237455","99,302091","111,605343","100,593729",Normal
22/12/2015 04:35:36 PM,"95,872514","96,932987","102,503329","93,170879","91,694583","97,437329","103,454555","99,817100","95,148643","106,957290","95,891596","101,147863","98,476887","99,039994","99,262309","92,297836","101,259347","106,612022","95,983290","93,271860","99,944487","98,988500","109,701271","95,519577","101,805010","101,127810","107,988497","97,911288","102,496415","104,696431","90,954845","105,115049","99,065957","104,767256","94,159999","97,302159","98,105112","101,587630","100,880081","96,805556","98,126405","94,021287","104,670341","104,067669","101,700727","104,394565","100,400859","107,815165","98,926460","104,300356","94,818220",Normal
22/12/2015 04:35:37 PM,"98,393071","98,487652","100,248868","99,255153","102,516260","95,992362","97,775966","91,310977","93,235671","98,938778","108,117646","96,378182","102,860866","96,998979","97,390672","101,931130","97,916540","91,003217","109,152342","104,757760","107,021528","112,109777","100,317566","101,069311","101,575859","102,326191","91,496215","96,317860","102,731326","107,979876","103,657415","101,286429","105,872360","107,445825","101,721894","97,541000","94,600543","103,779292","100,005887","90,085481","108,911515","99,460999","96,491010","99,785959","104,384831","92,765366","97,915922","97,404662","90,883011","107,500298","101,397195",Normal
22/12/2015 04:35:38 PM,"102,064657","98,059116","100,035316","102,513922","89,682984","98,264068","100,695143","100,090236","100,743903","100,163868","97,361493","116,888841","102,446170","96,095975","95,326955","98,196477","98,895729","104,132920","110,859966","97,041782","109,540054","102,301195","95,916296","94,665701","96,879399","102,528463","102,379202","110,110874","98,659257","98,950155","104,942779","94,738140","105,610161","92,319602","99,847136","96,157393","98,812282","106,921015","106,550594","105,821857","100,130655","102,651582","94,411807","106,961555","101,549762","108,732682","103,872341","95,927208","91,956489","102,790579","94,773702",Normal
22/12/2015 04:35:39 PM,"97,181377","100,852081","96,698394","108,981804","98,413248","103,854011","99,774386","106,053373","99,143718","100,106113","94,363572","102,578598","102,359350","97,558631","105,980751","98,901565","95,463095","106,873990","98,231475","99,963813","101,296922","108,478063","91,852304","94,525683","92,178348","110,979865","93,613712","100,020492","103,430918","105,430283","106,517818","101,456552","103,248359","107,900918","93,441893","96,197801","98,384283","104,858847","104,944304","105,254526","98,929974","106,211496","94,799203","101,167392","100,488641","102,865140","90,838812","99,548176","89,405091","100,411789","103,071381",Normal
22/12/2015 04:35:40 PM,"95,888898","100,802870","103,494142","103,530395","104,705909","94,730823","95,370550","97,001800","100,436957","95,327031","97,746299","99,608346","98,082910","89,736088","107,321006","105,764671","99,259054","97,197213","100,458595","98,388794","86,703594","98,727816","100,299714","101,967860","97,493070","99,025536","97,453337","100,788857","95,387268","100,506058","92,359806","100,809354","100,331375","94,367029","97,402899","89,995281","104,345141","102,862147","98,509134","114,636844","95,323270","94,304073","102,933707","100,568501","97,365696","102,964817","87,091304","105,577010","92,229932","101,820787","100,675678",Normal
22/12/2015 04:35:41 PM,"101,218436","100,015230","102,104865","98,786594","100,959489","102,139072","99,431667","102,059765","99,919730","100,387927","89,991470","97,422654","98,361833","96,375403","105,923719","96,543326","106,959958","108,470879","99,060786","93,436959","101,486435","106,824347","98,697557","99,524203","101,413169","99,179764","101,030934","103,606095","87,729549","96,943100","96,486407","96,409735","98,216218","103,734400","95,916093","98,881625","98,838756","96,811340","90,237435","98,326901","102,609805","95,795243","94,948097","103,485215","106,929391","99,993274","92,060889","100,254370","104,955821","105,614872","89,179000",Normal
22/12/2015 04:35:42 PM,"101,224833","102,184691","102,460094","94,868154","109,741713","91,490489","99,281702","104,257955","112,917868","106,983801","96,743563","97,599189","96,358354","97,198234","102,462187","103,875447","97,768008","96,548315","105,537496","99,615032","104,673741","110,366284","103,915205","104,686031","97,776503","93,815534","101,276785","93,923195","103,534461","96,115942","102,882550","105,975249","103,465069","101,292793","96,791662","90,222103","90,392281","96,071124","102,821928","96,666032","97,436408","102,526435","98,753364","99,695523","94,384826","108,735641","98,282391","101,166479","98,647734","108,750591","104,895586",Normal
22/12/2015 04:35:43 PM,"97,465284","105,953231","97,369826","106,150003","105,125546","97,193310","99,174597","95,451598","93,348869","102,224842","95,159357","100,150703","103,840971","99,123209","101,449150","107,556614","104,827868","102,205413","106,528228","106,324579","101,123162","99,453155","99,283149","97,875443","101,458636","99,740513","101,146334","105,482736","100,827953","94,515083","100,742210","100,674446","94,490451","103,179258","112,624852","103,752796","103,230900","94,307106","95,185769","91,492824","98,854981","108,057966","91,545888","100,251308","98,986051","104,811615","101,957341","105,530639","95,236480","101,510256","97,389841",Normal
22/12/2015 04:35:44 PM,"97,644808","104,747771","89,233285","95,176473","96,730508","98,352553","100,158797","97,743486","90,050269","100,155317","103,087143","100,559910","95,397556","100,658751","93,920311","97,721688","95,968344","98,466137","91,113681","105,015685","103,632575","97,303676","94,031406","97,093720","98,838191","109,314434","100,758746","96,960769","96,949609","96,291530","101,466798","98,916892","95,527151","94,171285","98,487100","97,200411","106,465833","93,828672","106,196322","104,799832","98,208227","101,429399","102,706331","96,063540","97,454632","98,162120","86,644107","104,724096","90,412121","96,885343","96,975980",Normal
22/12/2015 04:35:45 PM,"101,160250","92,575510","105,485764","108,142343","100,136567","108,374298","100,378368","94,910443","101,661884","99,191164","96,632929","97,716504","104,250182","101,812254","98,770904","103,685114","103,793781","98,465018","102,380054","101,158964","101,785327","93,410945","108,353591","102,117767","102,152897","104,922425","96,790779","109,150081","92,644236","105,578533","98,198567","99,582591","92,744543","90,938214","95,593745","99,402952","91,669663","99,992980","96,119182","103,649132","103,599311","94,450196","102,893747","114,667015","90,864485","103,786948","99,941949","104,917379","94,935880","104,622872","104,779518",Normal
22/12/2015 04:35:46 PM,"92,759578","87,230394","97,605813","98,578077","99,763146","98,625988","97,838524","95,889172","98,117887","101,654335","104,439020","98,634239","101,039266","99,925373","96,580699","98,790910","100,008279","96,913505","93,465893","105,561341","93,826773","98,454699","102,178124","95,939876","95,115879","97,281661","99,179733","98,436706","89,817109","103,533548","107,753993","102,219584","106,176149","95,985458","110,108937","98,133952","109,023653","96,362916","97,740666","107,758900","103,808938","94,547779","99,077156","97,632936","101,769064","96,334297","98,227111","103,110211","103,035913","95,734131","99,183690",Normal
22/12/2015 04:35:47 PM,"92,962681","104,671600","95,686121","107,952910","92,089116","88,993783","106,363574","93,561974","101,580339","103,748833","106,992420","106,721423","99,774778","97,092785","90,872439","104,620491","101,760124","103,492877","108,791361","94,702407","95,568808","100,409483","98,729456","96,709361","100,964450","100,150207","100,158170","105,188200","100,258717","93,793942","113,042327","99,639083","96,396667","102,134343","104,441274","98,779431","106,983259","105,996128","93,284095","95,416790","95,548058","100,674226","100,967790","103,646222","98,983691","98,598758","100,684811","106,760483","102,378320","101,951990","102,987061",Normal
22/12/2015 04:35:48 PM,"96,407779","93,165607","103,467395","103,394656","95,298005","90,005555","94,152597","95,497758","102,919415","103,046194","103,905877","106,922525","96,716448","90,183207","105,285217","92,142554","100,035766","104,244027","102,201240","98,372728","98,394239","110,154768","100,823193","96,907728","96,795229","93,517808","100,976802","87,516009","108,243930","91,268045","100,519900","99,597282","102,020039","109,784521","103,624128","106,316874","96,845597","97,105192","93,688523","103,581828","96,863710","101,787883","103,978705","109,543619","100,159381","107,333169","90,462090","93,924755","98,737685","103,406569","96,733222",Normal
22/12/2015 04:35:49 PM,"98,932764","98,876173","98,039937","99,315023","97,196195","100,170148","96,395149","107,097278","106,420523","98,340676","98,923059","101,260170","93,222291","97,123457","96,520850","91,772439","103,208126","99,677889","95,883252","101,979025","105,327074","93,525130","102,370210","98,951489","92,308585","95,154403","99,671598","94,124335","99,307213","94,438534","102,267106","105,329825","99,372212","94,851382","95,834529","93,242518","94,414202","100,471279","99,454623","97,389797","96,370607","98,893632","100,833383","93,285901","99,105869","101,937917","113,076333","111,246313","98,664806","99,459620","104,018346",Normal
22/12/2015 04:35:50 PM,"101,554538","94,149435","105,299682","97,403018","89,818897","103,068854","113,899818","95,422615","92,463871","101,623908","100,705572","93,293701","96,761736","95,137747","105,979710","98,043661","87,162074","93,200159","98,793393","99,347926","96,170580","100,298309","92,855717","108,862183","99,174229","100,747206","103,647952","98,531964","98,193323","96,116319","100,281219","92,907978","114,487695","99,505813","105,957417","91,883415","105,264887","98,676781","98,988702","106,718581","100,916760","94,604647","103,904265","103,055873","103,766383","103,307618","100,162535","105,301796","91,143740","95,475898","100,986002",Normal
22/12/2015 04:35:51 PM,"107,376781","90,990098","103,085030","98,295461","100,237467","101,877279","94,810043","100,632296","97,216411","102,399699","92,375075","102,692516","98,349966","102,330334","104,408732","95,555376","92,900873","102,015851","98,555114","98,765883","102,279513","90,928459","100,788471","93,116056","107,681588","97,527727","100,466935","89,846085","99,878161","98,483671","106,420267","93,742234","102,209527","96,254604","104,081373","100,596862","93,151754","92,980713","97,620587","102,681076","104,533474","105,507076","94,160117","100,115814","104,407327","105,848125","93,914106","99,198458","96,119718","97,727244","102,024583",Normal
22/12/2015 04:35:52 PM,"104,288298","102,707314","103,417847","102,141583","98,754641","100,837851","93,231227","97,485656","102,143806","94,964025","99,331103","107,771412","88,154878","104,546437","102,783590","97,416454","102,085402","102,110072","102,625565","93,996781","101,518463","97,866186","97,749383","106,477538","92,707118","94,777001","101,006630","103,004422","110,896026","105,864318","104,145581","103,884817","90,689296","99,913869","100,735448","97,520601","96,658297","105,447204","110,265058","92,221530","100,983327","98,256401","101,893471","108,973658","94,493672","102,741116","100,647206","105,548574","102,777899","98,417896","99,107382",Normal
22/12/2015 04:35:53 PM,"99,200307","103,795776","93,170221","100,385782","91,635530","105,811298","103,672384","105,894330","103,852318","100,841153","95,697808","106,848906","99,013224","104,692855","103,064420","98,902367","89,782308","98,916425","105,209563","89,593293","107,930986","101,556977","102,536500","103,688934","100,596961","102,449204","98,086738","101,564791","103,759521","97,261416","94,668097","112,079249","105,877179","90,346073","91,418484","101,798120","93,424351","103,477410","103,018232","99,344015","89,046762","102,634826","100,967257","95,453944","108,826691","95,944108","107,474201","98,262768","96,625927","94,732037","108,148850",Normal
22/12/2015 04:35:54 PM,"99,904919","97,117448","106,059720","97,030943","102,021064","97,302044","89,614401","106,555811","110,967248","89,193481","103,471632","103,672129","104,621787","103,784764","96,923431","103,600068","97,347098","109,336156","94,258964","104,089332","99,791601","102,562916","96,299090","107,834894","103,987885","99,588750","94,737790","95,045862","95,332124","108,402500","96,936490","104,382477","98,064245","107,490217","99,900400","103,582886","100,029539","104,052610","100,051217","90,259429","103,798766","91,134160","106,009925","96,238726","98,799125","108,306406","93,566753","102,374128","108,117382","98,069519","109,352216",Normal
